STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geoid_n
"06","037","212620","06037212620","2126.20",Census Tract 2126.20,G5020,S,"288620","0","+34.0563607","-118.3130597",6037212619.99999904633
"06","065","040702","06065040702","407.02",Census Tract 407.02,G5020,S,"3119031","2821","+33.9389622","-117.5475080",6065040702.00000000000
"06","037","212800","06037212800","2128",Census Tract 2128,G5020,S,"781274","0","+34.0518662","-118.3305985",6037212800.00000000000
"06","037","212900","06037212900","2129",Census Tract 2129,G5020,S,"373620","0","+34.0494541","-118.3215149",6037212900.00000000000
"06","037","213100","06037213100","2131",Census Tract 2131,G5020,S,"537044","0","+34.0506364","-118.3126928",6037213100.00000000000
"06","065","045207","06065045207","452.07",Census Tract 452.07,G5020,S,"2020459","0","+33.7074307","-116.2405275",6065045206.99999904633
"06","067","008124","06067008124","81.24",Census Tract 81.24,G5020,S,"2433986","0","+38.7140076","-121.2615567",6067008124.00000000000
"06","067","008125","06067008125","81.25",Census Tract 81.25,G5020,S,"2558194","0","+38.7059315","-121.2551850",6067008125.00000000000
"06","067","008127","06067008127","81.27",Census Tract 81.27,G5020,S,"2318713","0","+38.7123427","-121.3175766",6067008127.00000095367
"06","113","011002","06113011002","110.02",Census Tract 110.02,G5020,S,"1603020","0","+38.6661851","-121.7872092",6113011002.00000000000
"06","113","011101","06113011101","111.01",Census Tract 111.01,G5020,S,"1310117","0","+38.6701812","-121.7701616",6113011101.00000000000
"06","113","011103","06113011103","111.03",Census Tract 111.03,G5020,S,"1295766","0","+38.6700085","-121.7516453",6113011103.00000000000
"06","065","041001","06065041001","410.01",Census Tract 410.01,G5020,S,"490471","0","+33.9496836","-117.4643999",6065041001.00000095367
"06","037","224200","06037224200","2242",Census Tract 2242,G5020,S,"368196","0","+34.0406213","-118.2767182",6037224200.00000095367
"06","037","224320","06037224320","2243.20",Census Tract 2243.20,G5020,S,"290770","0","+34.0415850","-118.2808542",6037224320.00000000000
"06","037","224420","06037224420","2244.20",Census Tract 2244.20,G5020,S,"358669","0","+34.0316496","-118.2769038",6037224420.00000000000
"06","113","010201","06113010201","102.01",Census Tract 102.01,G5020,S,"2960933","299171","+38.5727938","-121.5228910",6113010201.00000000000
"06","113","011203","06113011203","112.03",Census Tract 112.03,G5020,S,"1279083","0","+38.6595190","-121.7934889",6113011203.00000000000
"06","113","011204","06113011204","112.04",Census Tract 112.04,G5020,S,"2532313","0","+38.6593241","-121.7657458",6113011204.00000000000
"06","037","224600","06037224600","2246",Census Tract 2246,G5020,S,"718926","0","+34.0222989","-118.2718023",6037224600.00000000000
"06","037","224700","06037224700","2247",Census Tract 2247,G5020,S,"635819","0","+34.0262403","-118.2800160",6037224700.00000000000
"06","037","265420","06037265420","2654.20",Census Tract 2654.20,G5020,S,"730768","0","+34.0704417","-118.4594426",6037265419.99999904633
"06","037","265520","06037265520","2655.20",Census Tract 2655.20,G5020,S,"767203","0","+34.0513710","-118.4423976",6037265520.00000000000
"06","037","265700","06037265700","2657",Census Tract 2657,G5020,S,"1233092","0","+34.0632000","-118.4236856",6037265700.00000000000
"06","037","267800","06037267800","2678",Census Tract 2678,G5020,S,"1151185","0","+34.0395800","-118.4306812",6037267800.00000000000
"06","037","267100","06037267100","2671",Census Tract 2671,G5020,S,"1103958","0","+34.0525736","-118.4245499",6037267100.00000000000
"06","037","267200","06037267200","2672",Census Tract 2672,G5020,S,"1175760","0","+34.0456511","-118.4371983",6037267200.00000000000
"06","037","267600","06037267600","2676",Census Tract 2676,G5020,S,"1269482","0","+34.0340912","-118.4524492",6037267600.00000000000
"06","037","267700","06037267700","2677",Census Tract 2677,G5020,S,"814659","0","+34.0387217","-118.4441579",6037267700.00000095367
"06","015","990000","06015990000","9900",Census Tract 9900,G5020,S,"0","454881619","+41.7510436","-124.2493103",6015990000.00000000000
"06","037","235201","06037235201","2352.01",Census Tract 2352.01,G5020,S,"652606","0","+33.9745535","-118.3221148",6037235200.99999904633
"06","037","235202","06037235202","2352.02",Census Tract 2352.02,G5020,S,"851553","0","+33.9730801","-118.3303760",6037235202.00000000000
"06","037","236000","06037236000","2360",Census Tract 2360,G5020,S,"3953000","68544","+34.0122748","-118.3623219",6037235999.99999904633
"06","037","236100","06037236100","2361",Census Tract 2361,G5020,S,"1130682","0","+34.0126393","-118.3402132",6037236100.00000000000
"06","037","236202","06037236202","2362.02",Census Tract 2362.02,G5020,S,"441964","0","+34.0170719","-118.3530792",6037236202.00000000000
"06","065","042210","06065042210","422.10",Census Tract 422.10,G5020,S,"1347311","0","+33.9895557","-117.3350138",6065042209.99999904633
"06","065","042402","06065042402","424.02",Census Tract 424.02,G5020,S,"2964941","0","+33.9455386","-117.2040032",6065042401.99999904633
"06","105","000102","06105000102","1.02",Census Tract 1.02,G5020,S,"1162277296","1461374","+41.0094786","-122.8215055",6105000102.00000000000
"06","105","000101","06105000101","1.01",Census Tract 1.01,G5020,S,"1424255979","66524135","+41.0171618","-122.6402253",6105000101.00000000000
"06","065","042403","06065042403","424.03",Census Tract 424.03,G5020,S,"1974412","0","+33.9488477","-117.2207856",6065042403.00000000000
"06","065","042404","06065042404","424.04",Census Tract 424.04,G5020,S,"1018981","0","+33.9437730","-117.2347523",6065042404.00000000000
"06","037","269800","06037269800","2698",Census Tract 2698,G5020,S,"467089","0","+34.0320450","-118.3968111",6037269800.00000000000
"06","065","042706","06065042706","427.06",Census Tract 427.06,G5020,S,"4619449","0","+33.7943832","-117.2070433",6065042706.00000000000
"06","113","010203","06113010203","102.03",Census Tract 102.03,G5020,S,"10247745","756079","+38.5607700","-121.5694652",6113010203.00000000000
"06","113","010204","06113010204","102.04",Census Tract 102.04,G5020,S,"1890988","0","+38.5777740","-121.5324593",6113010204.00000000000
"06","065","042708","06065042708","427.08",Census Tract 427.08,G5020,S,"2613585","0","+33.6888938","-117.1906303",6065042708.00000000000
"06","113","011205","06113011205","112.05",Census Tract 112.05,G5020,S,"2568989","0","+38.6699453","-121.7378120",6113011205.00000000000
"06","065","044907","06065044907","449.07",Census Tract 449.07,G5020,S,"1318456","0","+33.8086237","-116.4712229",6065044906.99999904633
"06","065","045704","06065045704","457.04",Census Tract 457.04,G5020,S,"714648","0","+33.6712432","-116.1823836",6065045704.00000095367
"06","113","010509","06113010509","105.09",Census Tract 105.09,G5020,S,"1048189","0","+38.5645014","-121.7510359",6113010509.00000000000
"06","065","031001","06065031001","310.01",Census Tract 310.01,G5020,S,"1984596","0","+33.9516686","-117.4098503",6065031001.00000000000
"06","065","031002","06065031002","310.02",Census Tract 310.02,G5020,S,"1228758","0","+33.9518517","-117.4237908",6065031002.00000000000
"06","065","040703","06065040703","407.03",Census Tract 407.03,G5020,S,"4219557","131450","+33.9420596","-117.5346297",6065040703.00000095367
"06","067","008128","06067008128","81.28",Census Tract 81.28,G5020,S,"1004285","0","+38.7183737","-121.3044735",6067008128.00000000000
"06","065","041002","06065041002","410.02",Census Tract 410.02,G5020,S,"1022400","0","+33.9516995","-117.4726482",6065041002.00000000000
"06","067","008131","06067008131","81.31",Census Tract 81.31,G5020,S,"2916414","0","+38.6817547","-121.3261844",6067008131.00000000000
"06","081","600700","06081600700","6007",Census Tract 6007,G5020,S,"806936","0","+37.7052547","-122.4639864",6081600700.00000000000
"06","081","600800","06081600800","6008",Census Tract 6008,G5020,S,"574453","0","+37.7001141","-122.4802530",6081600799.99999904633
"06","081","600900","06081600900","6009",Census Tract 6009,G5020,S,"2039501","306981","+37.7056186","-122.4921480",6081600900.00000000000
"06","113","010510","06113010510","105.10",Census Tract 105.10,G5020,S,"4633048","0","+38.5764495","-121.7588856",6113010510.00000000000
"06","095","250300","06095250300","2503",Census Tract 2503,G5020,S,"1099413","0","+38.1048774","-122.2235833",6095250300.00000000000
"06","067","008132","06067008132","81.32",Census Tract 81.32,G5020,S,"1967352","0","+38.6952078","-121.3150241",6067008132.00000000000
"06","067","008133","06067008133","81.33",Census Tract 81.33,G5020,S,"903778","0","+38.6657665","-121.3315980",6067008133.00000000000
"06","067","008134","06067008134","81.34",Census Tract 81.34,G5020,S,"1630867","0","+38.6727159","-121.3179767",6067008134.00000000000
"06","037","226410","06037226410","2264.10",Census Tract 2264.10,G5020,S,"282483","0","+34.0241996","-118.2622815",6037226410.00000000000
"06","037","227020","06037227020","2270.20",Census Tract 2270.20,G5020,S,"440119","0","+34.0157537","-118.2519330",6037227019.99999904633
"06","037","228100","06037228100","2281",Census Tract 2281,G5020,S,"1003327","0","+34.0096170","-118.2439607",6037228100.00000000000
"06","037","228210","06037228210","2282.10",Census Tract 2282.10,G5020,S,"411032","0","+34.0104120","-118.2534818",6037228210.00000000000
"06","037","228220","06037228220","2282.20",Census Tract 2282.20,G5020,S,"366214","0","+34.0060455","-118.2513193",6037228220.00000000000
"06","037","228310","06037228310","2283.10",Census Tract 2283.10,G5020,S,"546319","0","+34.0113510","-118.2624160",6037228310.00000000000
"06","037","228320","06037228320","2283.20",Census Tract 2283.20,G5020,S,"337041","0","+34.0078219","-118.2636360",6037228319.99999904633
"06","037","228420","06037228420","2284.20",Census Tract 2284.20,G5020,S,"277392","0","+34.0082598","-118.2718914",6037228420.00000000000
"06","037","228710","06037228710","2287.10",Census Tract 2287.10,G5020,S,"404789","0","+33.9993679","-118.2542903",6037228710.00000000000
"06","037","228720","06037228720","2287.20",Census Tract 2287.20,G5020,S,"404152","0","+33.9993670","-118.2499406",6037228720.00000000000
"06","037","269000","06037269000","2690",Census Tract 2690,G5020,S,"2294078","0","+34.0433250","-118.4043050",6037269000.00000095367
"06","037","269100","06037269100","2691",Census Tract 2691,G5020,S,"839267","0","+34.0530704","-118.3948253",6037269100.00000000000
"06","037","269300","06037269300","2693",Census Tract 2693,G5020,S,"2205507","3034","+34.0444598","-118.4122005",6037269300.00000095367
"06","037","269500","06037269500","2695",Census Tract 2695,G5020,S,"1384207","0","+34.0433812","-118.3937878",6037269500.00000000000
"06","037","269700","06037269700","2697",Census Tract 2697,G5020,S,"897605","0","+34.0363360","-118.3871530",6037269700.00000000000
"06","037","228800","06037228800","2288",Census Tract 2288,G5020,S,"844483","0","+33.9992469","-118.2432565",6037228800.00000000000
"06","037","228900","06037228900","2289",Census Tract 2289,G5020,S,"515516","0","+33.9920544","-118.2430143",6037228900.00000000000
"06","037","229100","06037229100","2291",Census Tract 2291,G5020,S,"475049","0","+33.9921607","-118.2520958",6037229100.00000000000
"06","067","009609","06067009609","96.09",Census Tract 96.09,G5020,S,"1445156","0","+38.4459816","-121.4333155",6067009609.00000000000
"06","067","009610","06067009610","96.10",Census Tract 96.10,G5020,S,"1867812","0","+38.4555299","-121.4375735",6067009610.00000095367
"06","067","009619","06067009619","96.19",Census Tract 96.19,G5020,S,"3090309","120267","+38.4215220","-121.4715626",6067009619.00000095367
"06","113","010602","06113010602","106.02",Census Tract 106.02,G5020,S,"2096252","0","+38.5482763","-121.7359245",6113010602.00000000000
"06","067","002600","06067002600","26",Census Tract 26,G5020,S,"937494","0","+38.5543039","-121.4817038",6067002600.00000000000
"06","037","237710","06037237710","2377.10",Census Tract 2377.10,G5020,S,"432281","0","+33.9726959","-118.2861364",6037237710.00000000000
"06","037","239330","06037239330","2393.30",Census Tract 2393.30,G5020,S,"979522","0","+33.9783876","-118.2631028",6037239329.99999904633
"06","037","240700","06037240700","2407",Census Tract 2407,G5020,S,"1194494","0","+33.9470153","-118.2593919",6037240700.00000000000
"06","037","240800","06037240800","2408",Census Tract 2408,G5020,S,"630658","7788","+33.9397052","-118.2618930",6037240800.00000095367
"06","037","240900","06037240900","2409",Census Tract 2409,G5020,S,"1057639","12764","+33.9347980","-118.2605452",6037240900.00000000000
"06","037","241110","06037241110","2411.10",Census Tract 2411.10,G5020,S,"486637","0","+33.9364940","-118.2716976",6037241110.00000000000
"06","037","241120","06037241120","2411.20",Census Tract 2411.20,G5020,S,"663697","0","+33.9364446","-118.2768362",6037241119.99999904633
"06","065","042520","06065042520","425.20",Census Tract 425.20,G5020,S,"1487312","0","+33.9304056","-117.2250806",6065042520.00000000000
"06","065","042709","06065042709","427.09",Census Tract 427.09,G5020,S,"5655482","0","+33.7141447","-117.2157957",6065042709.00000095367
"06","037","241400","06037241400","2414",Census Tract 2414,G5020,S,"575556","0","+33.9255825","-118.2755595",6037241399.99999904633
"06","065","042711","06065042711","427.11",Census Tract 427.11,G5020,S,"4596925","0","+33.7014269","-117.1928919",6065042710.99999904633
"06","065","042714","06065042714","427.14",Census Tract 427.14,G5020,S,"2239947","321581","+33.6784416","-117.2596623",6065042714.00000000000
"06","065","042904","06065042904","429.04",Census Tract 429.04,G5020,S,"23801400","0","+33.8163882","-117.2666640",6065042904.00000000000
"06","065","045209","06065045209","452.09",Census Tract 452.09,G5020,S,"2028867","0","+33.7260991","-116.2381506",6065045209.00000000000
"06","067","008135","06067008135","81.35",Census Tract 81.35,G5020,S,"1392058","0","+38.6826785","-121.3077787",6067008135.00000000000
"06","081","601000","06081601000","6010",Census Tract 6010,G5020,S,"2679862","1452216","+37.6727192","-122.4929573",6081601000.00000000000
"06","067","008136","06067008136","81.36",Census Tract 81.36,G5020,S,"1469997","0","+38.6856089","-121.2953919",6067008136.00000095367
"06","067","008138","06067008138","81.38",Census Tract 81.38,G5020,S,"1807428","0","+38.6711638","-121.2781931",6067008138.00000095367
"06","067","008139","06067008139","81.39",Census Tract 81.39,G5020,S,"1335346","0","+38.6711000","-121.2669754",6067008139.00000000000
"06","067","008141","06067008141","81.41",Census Tract 81.41,G5020,S,"2098173","0","+38.6841331","-121.2813115",6067008141.00000000000
"06","067","008142","06067008142","81.42",Census Tract 81.42,G5020,S,"1514969","0","+38.7028480","-121.2827510",6067008142.00000000000
"06","067","008143","06067008143","81.43",Census Tract 81.43,G5020,S,"2405914","0","+38.7141690","-121.2812589",6067008143.00000000000
"06","067","008144","06067008144","81.44",Census Tract 81.44,G5020,S,"1405520","0","+38.6845185","-121.2564915",6067008144.00000000000
"06","037","262302","06037262302","2623.02",Census Tract 2623.02,G5020,S,"3063534","0","+34.0751234","-118.4768411",6037262302.00000095367
"06","037","229200","06037229200","2292",Census Tract 2292,G5020,S,"445674","0","+33.9982715","-118.2608283",6037229200.00000000000
"06","037","229300","06037229300","2293",Census Tract 2293,G5020,S,"502415","515","+33.9979135","-118.2706778",6037229300.00000095367
